,lh_mes,lhead_esp,leff,lpower_esp,lqliq,lstatus,lgas_fraction_intake,lp_bhp_atm,lp_esp_dis,lparams,simnumber,lp_esp_dis_by_tube,lq_mix_pump_mean,lesp_df,lcasing_pipe,ltube_pipe
30,1800,998.9431174184159,36.937928065844574,31.737270758067435,115.37576211508413,1,16.577823358789058,84.78878827388154,137.0126857628684,"{""gamma_gas"": 0.7, ""gamma_oil"": 0.8, ""gamma_wat"": 1, ""rsb_m3m3"": 100, ""rp_m3m3"": 100, ""pb_atma"": 120, ""t_res_C"": 90, ""bob_m3m3"": -1, ""muob_cP"": -1, ""PVTcorr"": 0, ""ksep_fr"": 0.6, ""p_bhp_atm"": 84.78878827388154, ""p_wh_atm"": 20, ""t_wh_c"": 20, ""h_list_m"": 2000, ""h_pump_m"": 1800, ""diam_list_mm_casing"": 150, ""diam_list_mm_tube"": 73, ""gas_fraction_intake_d"": 0.2, ""qliq_sm3day"": 115.37576211508413, ""n_dots_for_nodal"": 15, ""fw_perc"": 20, ""hydr_corr"": 1, ""temp_method"": 2, ""freq_Hz"": 53, ""pump_id"": 2753, ""num_stages"": 234, ""pi_sm3dayatm"": 1.0986843189675461, ""pres_atma"": 193.6801329486474, ""calc_esp_new"": 1, ""esp_head_m"": 1600, ""ESP_gas_correct"": 20}",30,136.94574733310046,153.62463318059616,"            0   ...                                            10
0      137.013  ...  [""set show_log=1 in param to show calc log""]
1   p_dis_atma  ...                                           log
2      n_stage  ...                             gas correction, %
3            0  ...                                           100
4      12.3158  ...                                           100
5      24.6316  ...                                           100
6      36.9474  ...                                           100
7      49.2632  ...                                           100
8      61.5789  ...                                           100
9      73.8947  ...                                           100
10     86.2105  ...                                           100
11     98.5263  ...                                           100
12     110.842  ...                                           100
13     123.158  ...                                           100
14     135.474  ...                                           100
15     147.789  ...                                           100
16     160.105  ...                                           100
17     172.421  ...                                           100
18     184.737  ...                                           100
19     197.053  ...                                           100
20     209.368  ...                                           100
21     221.684  ...                                           100
22         234  ...                                           100

[23 rows x 11 columns]","((71.56428319830631, 71.56428319830631, 89.10652987237548, 84.78878827388154, 90.0, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (1800.0, 1800.0, 71.56428319830631, 89.10652987237548, 83.0, 87.82167303431302, 102.0, 150.0), (1810.5263157894738, 1810.5263157894738, 72.25161752120378, 89.19174070156889, 83.36842105263158, 88.06074418567921, 102.0, 150.0), (1821.0526315789473, 1821.0526315789473, 72.93895184410124, 89.27695153076229, 83.73684210526315, 88.29828339937438, 102.0, 150.0), (1831.578947368421, 1831.578947368421, 73.62628616699871, 89.36216235995569, 84.10526315789474, 88.53314254351989, 102.0, 150.0), (1842.1052631578948, 1842.1052631578948, 74.31362048989618, 89.4473731891491, 84.47368421052632, 88.76595959194256, 102.0, 150.0), (1852.6315789473683, 1852.6315789473683, 75.00246627302303, 89.52656864441838, 84.84210526315789, 88.9971570219074, 102.0, 150.0), (1863.157894736842, 1863.157894736842, 75.69584643683802, 89.58771797791528, 85.21052631578948, 89.22551267200633, 102.0, 150.0), (1873.6842105263158, 1873.6842105263158, 76.38922660065302, 89.64886731141218, 85.57894736842105, 89.45223844218216, 102.0, 150.0), (1884.2105263157896, 1884.2105263157896, 77.08260676446801, 89.71001664490908, 85.94736842105263, 89.67721053697073, 102.0, 150.0), (1894.7368421052631, 1894.7368421052631, 77.77598692828299, 89.77116597840596, 86.3157894736842, 89.89959677833862, 102.0, 150.0), (1905.2631578947369, 1905.2631578947369, 78.47219683662063, 89.81926035657091, 86.6842105263158, 90.1207732152043, 102.0, 150.0), (1915.7894736842106, 1915.7894736842106, 79.17123648948089, 89.85429977940389, 87.05263157894737, 90.339711567971, 102.0, 150.0), (1926.3157894736842, 1926.3157894736842, 79.87027614234114, 89.88933920223687, 87.42105263157895, 90.55675792947868, 102.0, 150.0), (1936.842105263158, 1936.842105263158, 80.5693157952014, 89.92437862506986, 87.78947368421052, 90.77202433603748, 102.0, 150.0), (1947.3684210526317, 1947.3684210526317, 81.26835544806168, 89.95941804790284, 88.15789473684211, 90.98560823787574, 102.0, 150.0), (1957.8947368421052, 1957.8947368421052, 81.97137950537223, 89.97320244514619, 88.52631578947368, 91.19756716495401, 102.0, 150.0), (1968.421052631579, 1968.421052631579, 82.67573169749956, 89.97990183385964, 88.89473684210526, 91.40762152978436, 102.0, 150.0), (1978.9473684210527, 1978.9473684210527, 83.38008388962689, 89.98660122257309, 89.26315789473685, 91.61617069609758, 102.0, 150.0), (1989.4736842105262, 1989.4736842105262, 84.0844360817542, 89.99330061128654, 89.63157894736842, 91.82316749239384, 102.0, 150.0), (2000.0, 2000.0, 84.78878827388154, 90.0, 90.0, 92.02856432080135, 102.0, 150.0))","((136.94574733310046, 20.0, 20.0, 136.94574733310046, 89.1065298723755, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (0.0, 0.0, 20.0, 20.0, 20.0, 53.480608363264594, 103.0, 73.0), (94.73684210526316, 94.73684210526316, 24.12285498424318, 23.637185782756603, 23.637185782756603, 58.82522179438246, 103.0, 73.0), (189.47368421052633, 189.47368421052633, 28.66287329292828, 27.274371565513214, 27.274371565513214, 64.15104721715946, 103.0, 73.0), (284.2105263157895, 284.2105263157895, 33.603554430869416, 30.911557348269817, 30.911557348269817, 69.36491037642651, 103.0, 73.0), (378.94736842105266, 378.94736842105266, 38.92031313437096, 34.54874313102643, 34.54874313102643, 74.38246081915891, 103.0, 73.0), (473.68421052631584, 473.68421052631584, 44.58240080056398, 38.18592891378303, 38.18592891378303, 79.13265108617738, 103.0, 73.0), (568.421052631579, 568.421052631579, 50.57735390627726, 41.82311469653963, 41.82311469653963, 82.6501267268169, 102.0, 73.0), (663.1578947368422, 663.1578947368422, 56.8495714100296, 45.460300479296244, 45.460300479296244, 87.02384368516528, 102.0, 73.0), (757.8947368421053, 757.8947368421053, 63.34497243001743, 49.09748626205284, 49.09748626205284, 90.18304415911074, 102.0, 73.0), (852.6315789473684, 852.6315789473684, 69.93640165844343, 52.73467204480945, 52.73467204480945, 90.96798954112981, 102.0, 73.0), (947.3684210526317, 947.3684210526317, 76.56730434949627, 56.37185782756606, 56.37185782756606, 91.62074317541402, 102.0, 73.0), (1042.1052631578948, 1042.1052631578948, 83.22828559199243, 60.009043610322664, 60.009043610322664, 92.16815829579765, 102.0, 73.0), (1136.842105263158, 1136.842105263158, 89.91165329255162, 63.64622939307927, 63.64622939307927, 92.63093196555153, 102.0, 73.0), (1231.578947368421, 1231.578947368421, 96.61163169005383, 67.28341517583587, 67.28341517583587, 93.02527791235477, 102.0, 73.0), (1326.3157894736844, 1326.3157894736844, 103.32349786568804, 70.92060095859249, 70.92060095859249, 93.36333523696912, 102.0, 73.0), (1421.0526315789475, 1421.0526315789475, 110.04336212499393, 74.55778674134909, 74.55778674134909, 93.65522643262541, 102.0, 73.0), (1515.7894736842106, 1515.7894736842106, 116.76800000303021, 78.19497252410568, 78.19497252410568, 93.90893321982148, 102.0, 73.0), (1610.5263157894738, 1610.5263157894738, 123.49472212518937, 81.8321583068623, 81.8321583068623, 94.13064681216379, 102.0, 73.0), (1705.2631578947369, 1705.2631578947369, 130.22127234479885, 85.4693440896189, 85.4693440896189, 94.32556263884602, 102.0, 73.0), (1800.0, 1800.0, 136.94574733310046, 89.1065298723755, 89.1065298723755, 94.49798511125046, 102.0, 73.0))"
93,1800,1004.3151091529169,37.11147579438258,31.70693865340875,115.1970905988069,1,16.651646360164637,84.63843551063803,137.2045497019954,"{""gamma_gas"": 0.7, ""gamma_oil"": 0.8, ""gamma_wat"": 1, ""rsb_m3m3"": 100, ""rp_m3m3"": 100, ""pb_atma"": 120, ""t_res_C"": 90, ""bob_m3m3"": -1, ""muob_cP"": -1, ""PVTcorr"": 0, ""ksep_fr"": 0.6, ""p_bhp_atm"": 84.63843551063803, ""p_wh_atm"": 20, ""t_wh_c"": 20, ""h_list_m"": 2000, ""h_pump_m"": 1800, ""diam_list_mm_casing"": 150, ""diam_list_mm_tube"": 73, ""gas_fraction_intake_d"": 0.2, ""qliq_sm3day"": 115.1970905988069, ""n_dots_for_nodal"": 15, ""fw_perc"": 20, ""hydr_corr"": 1, ""temp_method"": 2, ""freq_Hz"": 53, ""pump_id"": 2753, ""num_stages"": 234, ""pi_sm3dayatm"": 1.143391834069535, ""pres_atma"": 189.3015798291707, ""calc_esp_new"": 1, ""esp_head_m"": 1600, ""ESP_gas_correct"": 20}",93,136.97799409700627,153.4143004528414,"            0   ...                                            10
0      137.205  ...  [""set show_log=1 in param to show calc log""]
1   p_dis_atma  ...                                           log
2      n_stage  ...                             gas correction, %
3            0  ...                                           100
4      12.3158  ...                                           100
5      24.6316  ...                                           100
6      36.9474  ...                                           100
7      49.2632  ...                                           100
8      61.5789  ...                                           100
9      73.8947  ...                                           100
10     86.2105  ...                                           100
11     98.5263  ...                                           100
12     110.842  ...                                           100
13     123.158  ...                                           100
14     135.474  ...                                           100
15     147.789  ...                                           100
16     160.105  ...                                           100
17     172.421  ...                                           100
18     184.737  ...                                           100
19     197.053  ...                                           100
20     209.368  ...                                           100
21     221.684  ...                                           100
22         234  ...                                           100

[23 rows x 11 columns]","((71.41777029036858, 71.41777029036858, 89.10555182569985, 84.63843551063803, 90.0, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (1800.0, 1800.0, 71.41777029036858, 89.10555182569985, 83.0, 87.7791764625353, 102.0, 150.0), (1810.5263157894738, 1810.5263157894738, 72.10487733452833, 89.19086846667008, 83.36842105263158, 88.01865031955252, 102.0, 150.0), (1821.0526315789473, 1821.0526315789473, 72.79198437868806, 89.27618510764033, 83.73684210526315, 88.25658722558698, 102.0, 150.0), (1831.578947368421, 1831.578947368421, 73.4790914228478, 89.36150174861056, 84.10526315789474, 88.49183530363047, 102.0, 150.0), (1842.1052631578948, 1842.1052631578948, 74.16619846700755, 89.44681838958081, 84.47368421052632, 88.7250347804439, 102.0, 150.0), (1852.6315789473683, 1852.6315789473683, 74.85482136130028, 89.52611166472911, 84.84210526315789, 88.95660906042187, 102.0, 150.0), (1863.157894736842, 1863.157894736842, 75.54799180599205, 89.58733484241166, 85.21052631578948, 89.18533247052844, 102.0, 150.0), (1873.6842105263158, 1873.6842105263158, 76.24116225068383, 89.6485580200942, 85.57894736842105, 89.41242071150842, 102.0, 150.0), (1884.2105263157896, 1884.2105263157896, 76.9343326953756, 89.70978119777673, 85.94736842105263, 89.63774958999679, 102.0, 150.0), (1894.7368421052631, 1894.7368421052631, 77.62750314006736, 89.77100437545927, 86.3157894736842, 89.86048437940683, 102.0, 150.0), (1905.2631578947369, 1905.2631578947369, 78.32351151070178, 89.8191535273821, 86.6842105263158, 90.08200521086889, 102.0, 150.0), (1915.7894736842106, 1915.7894736842106, 79.02235780727881, 89.85422865354523, 87.05263157894737, 90.3012809086083, 102.0, 150.0), (1926.3157894736842, 1926.3157894736842, 79.72120410385583, 89.88930377970837, 87.42105263157895, 90.51865846528321, 102.0, 150.0), (1936.842105263158, 1936.842105263158, 80.42005040043286, 89.92437890587149, 87.78947368421052, 90.73425039944534, 102.0, 150.0), (1947.3684210526317, 1947.3684210526317, 81.11889669700989, 89.95945403203463, 88.15789473684211, 90.94815449363865, 102.0, 150.0), (1957.8947368421052, 1957.8947368421052, 81.82173888791475, 89.9732402640635, 88.52631578947368, 91.16042835866477, 102.0, 150.0), (1968.421052631579, 1968.421052631579, 82.52591304359558, 89.97993019804763, 88.89473684210526, 91.37079163145464, 102.0, 150.0), (1978.9473684210527, 1978.9473684210527, 83.2300871992764, 89.98662013203175, 89.26315789473685, 91.57964494869167, 102.0, 150.0), (1989.4736842105262, 1989.4736842105262, 83.93426135495721, 89.99331006601588, 89.63157894736842, 91.78694100272803, 102.0, 150.0), (2000.0, 2000.0, 84.63843551063803, 90.0, 90.0, 91.9926320370231, 102.0, 150.0))","((136.97799409700627, 20.0, 20.0, 136.97799409700627, 89.1055518256998, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (0.0, 0.0, 20.0, 20.0, 20.0, 53.52245251429642, 103.0, 73.0), (94.73684210526316, 94.73684210526316, 24.12633912586638, 23.63713430661578, 23.63713430661578, 58.87429956955923, 103.0, 73.0), (189.47368421052633, 189.47368421052633, 28.670353690226765, 27.27426861323156, 27.27426861323156, 64.20625091042862, 103.0, 73.0), (284.2105263157895, 284.2105263157895, 33.61540392649351, 30.911402919847337, 30.911402919847337, 69.42485690084985, 103.0, 73.0), (378.94736842105266, 378.94736842105266, 38.93675791009533, 34.54853722646312, 34.54853722646312, 74.44563070648181, 103.0, 73.0), (473.68421052631584, 473.68421052631584, 44.60352504015018, 38.1856715330789, 38.1856715330789, 79.19752356265313, 103.0, 73.0), (568.421052631579, 568.421052631579, 50.60297214570351, 41.822805839694674, 41.822805839694674, 82.71880338840555, 102.0, 73.0), (663.1578947368422, 663.1578947368422, 56.879508928112, 45.45994014631046, 45.45994014631046, 87.0915985846209, 102.0, 73.0), (757.8947368421053, 757.8947368421053, 63.37756167106981, 49.097074452926236, 49.097074452926236, 90.16578471387525, 102.0, 73.0), (852.6315789473684, 852.6315789473684, 69.96880752505116, 52.734208759542014, 52.734208759542014, 90.95146950278877, 102.0, 73.0), (947.3684210526317, 947.3684210526317, 76.59956661732777, 56.37134306615779, 56.37134306615779, 91.60489977018933, 102.0, 73.0), (1042.1052631578948, 1042.1052631578948, 83.2604411357598, 60.00847737277358, 60.00847737277358, 92.15292524012243, 102.0, 73.0), (1136.842105263158, 1136.842105263158, 89.94373517724708, 63.64561167938936, 63.64561167938936, 92.61624531725833, 102.0, 73.0), (1231.578947368421, 1231.578947368421, 96.64366972379017, 67.28274598600512, 67.28274598600512, 93.01107888331168, 102.0, 73.0), (1326.3157894736844, 1326.3157894736844, 103.35551876722936, 70.91988029262092, 70.91988029262092, 93.34957059891076, 102.0, 73.0), (1421.0526315789475, 1421.0526315789475, 110.07538977990852, 74.5570145992367, 74.5570145992367, 93.64184915284561, 102.0, 73.0), (1515.7894736842106, 1515.7894736842106, 116.80005575028099, 78.19414890585247, 78.19414890585247, 93.89590203097393, 102.0, 73.0), (1610.5263157894738, 1610.5263157894738, 123.5268250426288, 81.83128321246825, 81.83128321246825, 94.11792541772752, 102.0, 73.0), (1705.2631578947369, 1705.2631578947369, 130.25343951745654, 85.46841751908403, 85.46841751908403, 94.31311938488884, 102.0, 73.0), (1800.0, 1800.0, 136.97799409700627, 89.1055518256998, 89.1055518256998, 94.48579249438528, 102.0, 73.0))"
105,1800,1016.2079383963228,37.49556743004871,31.611906401591455,114.71932963430349,1,16.946038354936828,84.04152252977534,137.32233430645917,"{""gamma_gas"": 0.7, ""gamma_oil"": 0.8, ""gamma_wat"": 1, ""rsb_m3m3"": 100, ""rp_m3m3"": 100, ""pb_atma"": 120, ""t_res_C"": 90, ""bob_m3m3"": -1, ""muob_cP"": -1, ""PVTcorr"": 0, ""ksep_fr"": 0.6, ""p_bhp_atm"": 84.04152252977534, ""p_wh_atm"": 20, ""t_wh_c"": 20, ""h_list_m"": 2000, ""h_pump_m"": 1800, ""diam_list_mm_casing"": 150, ""diam_list_mm_tube"": 73, ""gas_fraction_intake_d"": 0.2, ""qliq_sm3day"": 114.71932963430349, ""n_dots_for_nodal"": 15, ""fw_perc"": 20, ""hydr_corr"": 1, ""temp_method"": 2, ""freq_Hz"": 53, ""pump_id"": 2753, ""num_stages"": 234, ""pi_sm3dayatm"": 1.0867943167068745, ""pres_atma"": 193.64898958621535, ""calc_esp_new"": 1, ""esp_head_m"": 1600, ""ESP_gas_correct"": 20}",105,137.1031739226324,152.9482129117095,"            0   ...                                            10
0      137.322  ...  [""set show_log=1 in param to show calc log""]
1   p_dis_atma  ...                                           log
2      n_stage  ...                             gas correction, %
3            0  ...                                           100
4      12.3158  ...                                           100
5      24.6316  ...                                           100
6      36.9474  ...                                           100
7      49.2632  ...                                           100
8      61.5789  ...                                           100
9      73.8947  ...                                           100
10     86.2105  ...                                           100
11     98.5263  ...                                           100
12     110.842  ...                                           100
13     123.158  ...                                           100
14     135.474  ...                                           100
15     147.789  ...                                           100
16     160.105  ...                                           100
17     172.421  ...                                           100
18     184.737  ...                                           100
19     197.053  ...                                           100
20     209.368  ...                                           100
21     221.684  ...                                           100
22         234  ...                                           100

[23 rows x 11 columns]","((70.83780822446336, 70.83780822446336, 89.10363234785063, 84.04152252977534, 90.0, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (1800.0, 1800.0, 70.83780822446336, 89.10363234785063, 83.0, 87.59581083721358, 102.0, 150.0), (1810.5263157894738, 1810.5263157894738, 71.52390942735911, 89.18920231249959, 83.36842105263158, 87.83712519283264, 102.0, 150.0), (1821.0526315789473, 1821.0526315789473, 72.21001063025487, 89.27477227714856, 83.73684210526315, 88.07688244694012, 102.0, 150.0), (1831.578947368421, 1831.578947368421, 72.89611183315063, 89.36034224179751, 84.10526315789474, 88.31391564301248, 102.0, 150.0), (1842.1052631578948, 1842.1052631578948, 73.5822130360464, 89.44591220644647, 84.47368421052632, 88.54887375542151, 102.0, 150.0), (1852.6315789473683, 1852.6315789473683, 74.26984986062806, 89.52543636270725, 84.84210526315789, 88.78218471428, 102.0, 150.0), (1863.157894736842, 1863.157894736842, 74.96209355026748, 89.5868230938035, 85.21052631578948, 89.01260769941403, 102.0, 150.0), (1873.6842105263158, 1873.6842105263158, 75.6543372399069, 89.64820982489975, 85.57894736842105, 89.24137398412118, 102.0, 150.0), (1884.2105263157896, 1884.2105263157896, 76.3465809295463, 89.709596555996, 85.94736842105263, 89.46835766041058, 102.0, 150.0), (1894.7368421052631, 1894.7368421052631, 77.03882461918572, 89.77098328709225, 86.3157894736842, 89.69271347035308, 102.0, 150.0), (1905.2631578947369, 1905.2631578947369, 77.7339432387856, 89.81924257728465, 86.6842105263158, 89.91583846604479, 102.0, 150.0), (1915.7894736842106, 1915.7894736842106, 78.43193678834596, 89.85437442657324, 87.05263157894737, 90.13668915659544, 102.0, 150.0), (1926.3157894736842, 1926.3157894736842, 79.12993033790632, 89.88950627586182, 87.42105263157895, 90.35561630003404, 102.0, 150.0), (1936.842105263158, 1936.842105263158, 79.82792388746668, 89.9246381251504, 87.78947368421052, 90.5727342695929, 102.0, 150.0), (1947.3684210526317, 1947.3684210526317, 80.52591743702703, 89.95976997443898, 88.15789473684211, 90.78814214979796, 102.0, 150.0), (1957.8947368421052, 1957.8947368421052, 81.22795898842105, 89.97351826253569, 88.52631578947368, 91.00189784099996, 102.0, 150.0), (1968.421052631579, 1968.421052631579, 81.93134987375961, 89.98013869690176, 88.89473684210526, 91.21371761586548, 102.0, 150.0), (1978.9473684210527, 1978.9473684210527, 82.6347407590982, 89.98675913126785, 89.26315789473685, 91.4240073585357, 102.0, 150.0), (1989.4736842105262, 1989.4736842105262, 83.33813164443676, 89.99337956563392, 89.63157894736842, 91.63271913089217, 102.0, 150.0), (2000.0, 2000.0, 84.04152252977534, 90.0, 90.0, 91.83980439984758, 102.0, 150.0))","((137.1031739226324, 20.0, 20.0, 137.1031739226324, 89.1036323478506, 1.0, 1.0, '[""set show_log=1 in param to show calc log""]'), ('p_result_atma', 'p_1, atma', 't_1, C', 'p_2, atma', 't_2, C', 'calibr_grav', 'calibr_fric', 'log'), ('h,m', 'hvert,m', 'p,atma', 't,C', 't_amb, C', 'Hl, %', 'fpat', 'diam, mm'), (0.0, 0.0, 20.0, 20.0, 20.0, 53.67255112461131, 103.0, 73.0), (94.73684210526316, 94.73684210526316, 24.13906908290102, 23.637033281465822, 23.637033281465822, 59.051496085964395, 103.0, 73.0), (189.47368421052633, 189.47368421052633, 28.697720021968518, 27.27406656293164, 27.27406656293164, 64.40676714016647, 103.0, 73.0), (284.2105263157895, 284.2105263157895, 33.658830821359786, 30.911099844397462, 30.911099844397462, 69.64389328460095, 103.0, 73.0), (378.94736842105266, 378.94736842105266, 38.99715423783774, 34.54813312586329, 34.54813312586329, 74.67784641642913, 103.0, 73.0), (473.68421052631584, 473.68421052631584, 44.683707751269424, 38.18516640732911, 38.18516640732911, 79.43751171280702, 103.0, 73.0), (568.421052631579, 568.421052631579, 50.70290546732726, 41.822199688794925, 41.822199688794925, 82.98009649636333, 102.0, 73.0), (663.1578947368422, 663.1578947368422, 56.99603794726151, 45.45923297026075, 45.45923297026075, 87.35073311262043, 102.0, 73.0), (757.8947368421053, 757.8947368421053, 63.505520912711134, 49.09626625172657, 49.09626625172657, 90.09204557156055, 102.0, 73.0), (852.6315789473684, 852.6315789473684, 70.09581893340345, 52.73329953319239, 52.73329953319239, 90.88105641101775, 102.0, 73.0), (947.3684210526317, 947.3684210526317, 76.72581402765142, 56.37033281465821, 56.37033281465821, 91.53751324934282, 102.0, 73.0), (1042.1052631578948, 1042.1052631578948, 83.38609351105511, 60.00736609612403, 60.00736609612403, 92.088258634594, 102.0, 73.0), (1136.842105263158, 1136.842105263158, 90.06894321364807, 63.644399377589856, 63.644399377589856, 92.5540074744503, 102.0, 73.0), (1231.578947368421, 1231.578947368421, 96.76856880141825, 67.28143265905567, 67.28143265905567, 92.95100464974728, 102.0, 73.0), (1326.3157894736844, 1326.3157894736844, 103.48022995127512, 70.9184659405215, 70.9184659405215, 93.29142138849835, 102.0, 73.0), (1421.0526315789475, 1421.0526315789475, 110.2000211293908, 74.55549922198733, 74.55549922198733, 93.58541506201966, 102.0, 73.0), (1515.7894736842106, 1515.7894736842106, 116.92470370646245, 78.19253250345315, 78.19253250345315, 93.84099945918372, 102.0, 73.0), (1610.5263157894738, 1610.5263157894738, 123.65157577616975, 81.82956578491896, 81.82956578491896, 94.06439325442145, 102.0, 73.0), (1705.2631578947369, 1705.2631578947369, 130.37837017496068, 85.46659906638477, 85.46659906638477, 94.26081737606684, 102.0, 73.0), (1800.0, 1800.0, 137.1031739226324, 89.1036323478506, 89.1036323478506, 94.4345989397013, 102.0, 73.0))"
